crime_density,population_density,road_density,visibility_score,label
0.9082658859666536,0.0869202880874236,0.7083629767150348,0.0361603805247621,2
0.2395618906669724,0.5371065418185478,0.837013328363672,0.3031283559453286,0
0.1448948720912231,0.5868411180208791,0.6974714616692836,0.2631125699108428,0
0.489452760277563,0.74543947418433,0.6801407717603004,0.3601364074715191,1
0.9856504541106008,0.4316595462296794,0.6186113782151843,0.0876427467638385,2
0.2420552715115004,0.1275803027955637,0.7527166395576412,0.9369578230310628,0
0.6721355474058786,0.2837759057987244,0.1586051052930737,0.5538022407123763,1
0.7616196153287176,0.3630822963986351,0.8808707591989284,0.3055243106580235,2
0.2376375439923996,0.6459172413316012,0.871843527745232,0.3969815170742834,0
0.7282163486118596,0.5707783046689119,0.0292472830345591,0.4472025405048356,2
0.3677831327192532,0.3560967258978462,0.8258167505647627,0.6005943333606173,1
0.6323058305935795,0.9865152487929796,0.1288698674734452,0.5156794276964978,1
0.6335297107608947,0.6057748193568872,0.3351188542591419,0.9193919732144172,1
0.5357746840747585,0.2372267917359944,0.7435082562916078,0.4969634829058302,1
0.0902897700544083,0.1017824726204037,0.1607598960483082,0.9921580148233128,0
0.835302495589238,0.152859139184332,0.8179670241190622,0.8514249577450957,2
0.3207800649717358,0.2459577283845081,0.8321341779577419,0.2085105143573358,1
0.1865185103998542,0.1606813732595556,0.5074677337608362,0.9305952146439164,0
0.0407751415547639,0.1865670240513057,0.0063858717168335,0.116366397885476,0
0.5908929431882418,0.2850951686938471,0.2870381331749128,0.8174497084911916,1
0.6775643618422824,0.1733735952947548,0.6169269183757422,0.3806232934765801,1
0.0165878289278561,0.8967654246264252,0.9811861780274236,0.8779743204450695,0
0.512093058299281,0.0802337456616422,0.6318135270166684,0.8680566901074503,1
0.2264957751979379,0.5245113895702547,0.2598035810641598,0.8059254001176211,0
0.6451727904094499,0.4103968269896615,0.6340057030996114,0.7900304363070614,1
0.1743664290049914,0.9823786169086064,0.5399853797158555,0.3046791390980408,0
0.690937738102466,0.1120389021680523,0.7798453951511436,0.0809192830512521,1
0.3867353463005374,0.3978555990457416,0.1069806388269584,0.4029801787651614,1
0.9367299887367344,0.9694704332753687,0.761027902502028,0.1735245149865086,2
0.1375209441459932,0.8655071258939803,0.5412665786761103,0.6949510889024617,0
0.3410663510502585,0.8170720709492799,0.9629920038589946,0.3460997265377855,1
0.113473521240589,0.2579028270449398,0.3418721660386861,0.9756102008599148,0
0.9246936182785628,0.1708875873900658,0.6326218931339481,0.640972077345332,2
0.877339353380981,0.668643219924431,0.9320281055100176,0.822480563634361,2
0.2579416277151556,0.9293759891275858,0.1025097279906792,0.1325246727418484,0
0.659984046034179,0.5567628930139298,0.9372284872364512,0.8620144822726226,1
0.8172222002012158,0.5716126894698998,0.6878857223008134,0.9227571905133944,2
0.5552008115994623,0.2799790936602842,0.0678370591051719,0.4870619188189359,1
0.5296505783560065,0.7694929331919369,0.3009635669468162,0.6062529377509774,1
0.2418522909004516,0.1870437485575233,0.7081720886452816,0.7648098009029954,0
0.0931027678058992,0.3236792364042437,0.0673506014687717,0.1748386272604125,0
0.8972157579533268,0.4254364386164168,0.5821704601762733,0.5025660764634424,2
0.9004180571633305,0.507610378684455,0.3458830569529567,0.3986630277723131,2
0.6331014572732679,0.2424097324150802,0.6209155177674771,0.1463739921622491,1
0.3390297910487007,0.1148368247392035,0.0457420338125128,0.3675344222915314,1
0.3492095746126609,0.6106200424416326,0.8715368061523763,0.0681723093854935,1
0.7259556788702394,0.2886305532402557,0.9734889691773968,0.0258119069494869,2
0.8971102599525771,0.5812382214226123,0.9688778552856916,0.1351662891548227,2
0.8870864242651173,0.1543627152742023,0.7496518317429247,0.9631151115891738,2
0.7798755458576239,0.4811401018548175,0.1300862401306319,0.549529535895017,2
0.6420316461542878,0.5325894325515859,0.7582631959290226,0.96582216115322,1
0.0841399649950488,0.0518235368224269,0.0245869164588015,0.432497878330132,0
0.1616287140946137,0.3366042781939206,0.0221235515289972,0.3118161330852596,0
0.8985541885270792,0.1344146769389742,0.3236102191495412,0.5061418628402441,2
0.6064290596595899,0.0633749704727677,0.4886431904046657,0.4395116886329101,1
0.0091970516166296,0.9899602323899452,0.7704074178077932,0.1056646842617439,0
0.1014715428660321,0.3223538449747229,0.6832953766065052,0.6408263146902062,0
0.6635017691080558,0.8098744458546349,0.4459027063767483,0.2160381825095996,1
0.0050615838462186,0.2546406547637638,0.2736266662816659,0.6195879548978296,0
0.1608080514174986,0.6815027222239293,0.9971245001577111,0.6502010923981534,0
0.5487337893665861,0.7602278598896866,0.4261813022359729,0.1520248531286481,1
0.6918951976926933,0.5956387406078443,0.4513870243296755,0.0613496271106681,1
0.6519612595026005,0.4715761885501583,0.1636238211916691,0.7807615860684398,1
0.2242693094605597,0.4118409141472685,0.7948095487499294,0.4598004237693202,0
0.7121792213475359,0.3488682665429953,0.6936822257814886,0.0581637955054757,2
0.2372490874968,0.9295291442478258,0.2207696127887604,0.9948663171697671,0
0.3253996981592677,0.8306194077877291,0.0823810456158427,0.0577805609963666,1
0.7464914051180241,0.9650269106665126,0.6804993020747131,0.6950352288585532,2
0.6496328990472147,0.1242972234855447,0.6545112142811352,0.9836789252634136,1
0.8492234104941779,0.7308674752036443,0.2732595269982093,0.2391801042159256,2
0.6576128923003434,0.9383404568210378,0.9508635622504104,0.1422493686871961,1
0.5683086033354716,0.1812330661656601,0.1510578917809002,0.1213849394224289,1
0.0936747678280924,0.0664962673667775,0.4323348010426019,0.3032751475675955,0
0.3677158030594335,0.741120649290059,0.9436159201675988,0.1010458110106466,1
0.2652023676817254,0.5744731131799119,0.4197273169261223,0.6921613416941319,0
0.2439896433790835,0.8418287767582721,0.6385259476640855,0.0622917981300626,0
0.9730105547524456,0.1397723766262895,0.3975943979627943,0.5094221281497897,2
0.3930977246667604,0.7952673118598902,0.27421520234867,0.9966968538529768,1
0.8920465551771133,0.2016273200477445,0.9839776479598282,0.8139702695060188,2
0.6311386259972629,0.1636559428657045,0.409334006315043,0.6152194382310109,1
0.7948113035416484,0.1642657979309929,0.8940992036791344,0.3062536207866116,2
0.5026370931051921,0.8145747202313821,0.2299546058910861,0.6238958362916385,1
0.5769038846263591,0.6651972206962001,0.2131047040250833,0.5270414639116516,1
0.4925176938188639,0.5230654247691193,0.0311340828845113,0.4260833838903715,1
0.1952429877980445,0.3588304841235025,0.651666825375885,0.1307103767401994,0
0.7224521152615053,0.8772005408131083,0.3685263437237611,0.8866042152404667,2
0.2807723624408558,0.3924451074226354,0.864358249839637,0.4497846488213225,0
0.0243159664314538,0.8165994394715771,0.4732099066915571,0.194622511820765,0
0.6454722959071678,0.4391349085702184,0.9681934279147216,0.3677593508772896,1
0.1771106794070489,0.3769444294249076,0.1855255157031211,0.414129752528927,0
0.9404585843529144,0.4626797856696064,0.8686231679556108,0.8275378955668743,2
0.9539285770025874,0.3013778741641421,0.7765968527917417,0.733614380561402,2
0.9148643902204484,0.7476093801762511,0.770921844644052,0.7693048936413398,2
0.3701587002554444,0.5027203900924792,0.8447832281168877,0.0110312644286472,1
0.0154566165288674,0.2322126951468173,0.7610239909429989,0.4161539981797615,0
0.9283185625877254,0.8995745732745685,0.6262203216314154,0.4813441516353236,2
0.4281841483173143,0.3838912213732114,0.1312448776823875,0.0191922768230566,1
0.9666548190436696,0.5435528611139886,0.0325261794912519,0.2598132087450342,2
0.9636199770892528,0.9064721109645468,0.9208478478156868,0.760289823122135,2
0.8530094554673601,0.6242379959139921,0.616650314520738,0.137109705728999,2
0.2944488920695857,0.116898040708364,0.7965372909761763,0.5353101314525917,0
0.3850977286019252,0.9398321236134752,0.4815223515125501,0.2152018720172375,1
0.8511366715168569,0.6277080530714179,0.1173081889623944,0.0121207746438932,2
0.3169220051562776,0.3349056146570861,0.1251857922025504,0.2412014575995414,1
0.1694927466860925,0.1392720726633872,0.6855652872289714,0.9758737549100538,0
0.5568012624583502,0.794025189270296,0.4303058948994627,0.8015371118829896,1
0.936154774160781,0.6200727559285135,0.2005247267003367,0.9595766443210334,2
0.696029796674973,0.5334610919763215,0.4915945467414369,0.4878540439263624,1
0.570061170089365,0.8938925830509576,0.064208937075134,0.1097361986775035,1
0.0971764937707685,0.7885972112245307,0.5819714019143988,0.547959488973693,0
0.6150072266991697,0.1516748797327511,0.2689934044350976,0.4543773345599609,1
0.9900538501042632,0.3117220677955482,0.7975591006371882,0.844357082739616,2
0.140084015236524,0.2484891398144657,0.3103619589235737,0.0980825807842445,0
0.5183296523637367,0.743946292572677,0.4552201490818012,0.4882411370217782,1
0.8773730719279554,0.0335324347357793,0.0116205399081006,0.1500486646939842,2
0.7407686177542044,0.5698896848713165,0.0724468877945588,0.32467592689006,2
0.697015740995268,0.7624586857406905,0.3924935564066848,0.7373570773877997,1
0.7024840839871093,0.8767656367617495,0.4799388347171235,0.4760181293687665,2
0.3594911512197551,0.3420817487159074,0.6000205481193037,0.3758882851457693,1
0.2935918442644933,0.8212573046720129,0.2916625787093032,0.3944762785700353,0
0.8093611554785136,0.1106317369552072,0.6949818861265425,0.4594467684059866,2
0.8101133946791808,0.8464522917345182,0.8601223971892046,0.7850165438370569,2
0.8670723185801037,0.1274886623319824,0.7798509888933498,0.8920846889402344,2
0.9132405525564712,0.3972872905603672,0.0396188253483571,0.9553346865039284,2
0.5113423988609378,0.7972953657795536,0.4805069472578289,0.7869033862552951,1
0.5015162946871996,0.1499174273487737,0.1049301784181748,0.3154068957480127,1
0.7982951789667752,0.2292513952326414,0.2420450158625274,0.6881347060865421,2
0.6499639307777652,0.7222525683930663,0.9866625932671464,0.4376031240553919,1
0.7019668772577033,0.7200365365460744,0.1424955429015132,0.2546706220460512,2
0.795792669436101,0.6411476328852973,0.498888153451356,0.8408715794259226,2
0.8900053418175663,0.6939484444671,0.6181557343181191,0.0384263489623249,2
0.3379951568515358,0.5427244433475962,0.702464970544104,0.9017619921354236,1
0.375582952639944,0.2517990589069527,0.5596486834869141,0.4614774646247341,1
0.093981939840869,0.3456959935039194,0.0097708474191836,0.6372014768082804,0
0.578280140996174,0.1815977168014256,0.3264613082439919,0.6593539222057827,1
0.035942273796742,0.9084505613336284,0.5177116433847114,0.8951177407065364,0
0.4655980181324601,0.5833917947661205,0.0878664991448333,0.6366696821672073,1
0.5426446347075766,0.4008514167636399,0.3506269312091807,0.6139335847600618,1
0.2865412521282844,0.4620058036441327,0.0332031087913665,0.0666520405606899,0
0.5908332605690108,0.9472833396118152,0.0785784971550207,0.5184080219452041,1
0.0305002499390494,0.1533514031160802,0.396923276201596,0.1501690008170416,0
0.0373481887492144,0.5862298320167972,0.1327157540430603,0.7374337687214856,0
0.8226005606596583,0.505888678884466,0.5675408482615582,0.5122219208126745,2
0.3601906414112629,0.6114542354346478,0.6894649691372657,0.6802277792083533,1
0.1270605126518847,0.0181101838208405,0.8005866991090829,0.0416729006023842,0
0.5222432600548044,0.8721239089441515,0.2001502442448101,0.0847920160458032,1
0.7699935530986108,0.9321182824836124,0.1674825822590697,0.7163233880626823,2
0.2158210274968431,0.5651331835892089,0.1045678403344002,0.0720843359986733,0
0.6228904758190003,0.6966508238768923,0.6364302495436367,0.0712567277652586,1
0.085347464993768,0.9224993811772956,0.7064757264869012,0.0121084752348874,0
0.0516817211686077,0.7072386343133986,0.031586144825642,0.95650139829948,0
0.531354631568148,0.1525390429142613,0.9362122462436898,0.737508359459007,1
0.5406351216101065,0.5762883601668132,0.0519712836514724,0.3532514085020641,1
0.6374299014982066,0.6067150463828559,0.5412963353010705,0.2965355812876552,1
0.7260913337226615,0.424130671302386,0.7090605194509164,0.3497032297458495,2
0.9758520794625346,0.7364442356247228,0.8709691237460856,0.7746535311811819,2
0.5163003483011953,0.9343670147690148,0.7140869321324278,0.6613706110704144,1
0.3229564729412459,0.9255685129067764,0.8017280830697918,0.1851955678674679,1
0.7951861947687037,0.4508393714041321,0.339450192542806,0.1741093353340843,2
0.2708322512620742,0.1132380458407552,0.8148251137465122,0.0983956497133973,0
0.4389714207056361,0.9848411989623346,0.0801148463846751,0.6603027197013381,1
0.0784563813422659,0.8388980864459341,0.8948166560605276,0.7643726622217359,0
0.0253507434154575,0.1246626812032668,0.5475923761537362,0.265046428325004,0
0.9626484146779252,0.9208418826173724,0.8172977699624937,0.0209449610309128,2
0.8359801205122058,0.8698963620621283,0.4523182845183001,0.0821716674764273,2
0.695974206093698,0.5188380571260721,0.643577695196525,0.9678600348450304,1
0.4089529444142699,0.5912754357449292,0.5264026609361132,0.2954447774774202,1
0.1732943200708457,0.3990027038701302,0.7315895217553319,0.7692231478381336,0
0.156437042671086,0.0547616388220313,0.0816299820305895,0.6246635688542638,0
0.2502428981645953,0.3351972416459009,0.0603520839905638,0.3819396396528959,0
0.5492266647061205,0.8028534485980114,0.2471032340101464,0.2056872621955551,1
0.7145959227000623,0.0046320230046028,0.1595446801131883,0.1213864181594064,2
0.6601973767177313,0.3334991716911442,0.8717835665922017,0.6150129680388666,1
0.2799338969459428,0.3981686935909433,0.2192139873580443,0.774633780637788,0
0.954865280663194,0.5373956029379229,0.9758652558191312,0.6439042535411307,2
0.7378969166957685,0.9198556164127604,0.3368957917711068,0.5303021332491583,2
0.5543540525114007,0.3463459943659612,0.1821179156886992,0.0419512234316362,1
0.6117207462343522,0.3469532018962277,0.7896985071424791,0.9684887775943838,1
0.4196000624277899,0.7375012481097484,0.6587077755008761,0.7987141916545746,1
0.2477309895011574,0.4522179408898071,0.498195716453139,0.2928220367009647,0
0.3559726786512616,0.2246048229399819,0.5553635509376312,0.9799703293588506,1
0.7578461104643691,0.4524395161326934,0.7192017782722638,0.6018815896363221,2
0.0143934886297558,0.1408570203797998,0.2284547413312987,0.5824226582072465,0
0.1160726405069162,0.1763869865062233,0.996333916056742,0.7480731794295321,0
0.0460026420217527,0.4983677727394797,0.9747931621467832,0.8117697880901376,0
0.0407288023189701,0.4189254495045479,0.6503256863469369,0.6564786073315027,0
0.8554605840110072,0.9148459010681,0.1995424509291451,0.1280957463662,2
0.7036578593800237,0.3623938991166331,0.6802282424312913,0.3382675059944984,2
0.4741738290873252,0.5805883502780435,0.0721984089791758,0.9280836403260496,1
0.0978341606510014,0.6322642879195304,0.030652502205806,0.2246156118438519,0
0.4916158751168323,0.0130944565883336,0.2576828885112137,0.3721670238375133,1
0.4734717707805657,0.6635373720167106,0.4626229567393163,0.432076882944196,1
0.1732018699100151,0.1780359668697514,0.8682725054083805,0.4394049896944522,0
0.433851649237973,0.9610703174694551,0.727169069766308,0.6129395824945255,1
0.3985047343973734,0.1486627277531129,0.742706521199981,0.9430758377447076,1
0.6158500980522165,0.4146241237270237,0.4254933344480753,0.2406927118325049,1
0.6350936508676438,0.0853496680786438,0.3459349925469629,0.121501376300918,1
0.0453040097720445,0.9968742518459474,0.3710387629846027,0.1974704898599373,0
0.3746126146264712,0.5021950103312426,0.9876495637360578,0.8869249002092695,1
0.6258599157142364,0.5953850173200438,0.0401091914124824,0.645810812655206,1
0.5031362585800877,0.0670764773884274,0.8670314961224486,0.2859067892391601,1
0.8564898411883223,0.7499604703991778,0.5786754085723934,0.8159469389686173,2
0.658693631618945,0.2099055930955857,0.4386154191895904,0.861369996363436,1
0.1629344270814297,0.8980542894407137,0.7252576604151365,0.846514338690278,0
0.0705687474004298,0.2051396404820071,0.4866689414247028,0.9189265336395545,0
0.6424192782063156,0.1906877206636665,0.8734232380816606,0.2522410201733616,1
0.0265113105416218,0.0365496678480948,0.9007018640112585,0.7550419287462783,0
0.5857755812734633,0.4720669451099992,0.4217209268734554,0.46053949727414,1
0.9402302414249576,0.5648411332626164,0.2768277972350516,0.8419985528900615,2
0.575474177875879,0.0657086394283523,0.5923503285933622,0.7284906771616132,1
0.3881699262065219,0.7755276166950106,0.912363345616691,0.7764474464997246,1
0.6432882184423532,0.4532888347480276,0.2106621890056665,0.6561618376810715,1
0.4582528904915166,0.52439026932758,0.6229665835634828,0.1774287694697068,1
0.5456167893159349,0.4407627469382281,0.6315602200925206,0.5450269188969383,1
0.9414648087765252,0.400763060875326,0.733113022415281,0.9846697395245082,2
0.3861026378007742,0.5596403313082179,0.1315676851272598,0.9373880664971188,1
0.9611905638239142,0.1552402459307125,0.7158249646820886,0.0431737357970116,2
0.9053506419560636,0.1819281304952711,0.909032520665641,0.1648148157294371,2
0.1957911347892964,0.8617856210135173,0.1796831088702419,0.1317287734545619,0
0.0693613008751654,0.9461154621336328,0.2375433249238776,0.7259799099852955,0
0.1007780013774266,0.3733093162797529,0.9713950940416396,0.8177853298569451,0
